category,full_name,age,face_symmetry,face_width,face_height,eye_color,hair_color,facial_id
Cluster4,Fannie Hackett,54,1,216.8646726757288,213.23376134969294,#ce7b6a,#fac34e,76c1RhhNvS
Cluster5,Virgil Rippin,20,1,207.5055793626234,173.107179813087,#b5b1be,#999cf0,QYDPSDS2Mh
Cluster1,Ed Bernier Sr.,53,1,149.30123665835708,166.40488686971366,#b09cca,#d75c7e,d5v2lWY1o3
Cluster2,Claude Padberg,72,1,182.03116419026628,118.41792943887413,#d4c4ce,#7e70a5,2jfV72b9Zi
Cluster3,Joey Gottlieb,6,1,203.778032225091,210.99664205685258,#60d10a,#263b7c,IBnSAJ6nAg
Cluster4,Hazel Olson IV,94,1,164.37556089367718,115.50218318589032,#1c312a,#55ecbf,uWtfsb4PII
Cluster5,Dr. Roberta Weber,69,1,221.88750164350495,123.4166675247252,#01a8ac,#0fc7db,qyoWI2qmoR
Cluster1,Pam Klocko,41,1,217.3409462091513,197.69345386885107,#d98f9f,#e2a5c5,fRHg7iOq0w
Cluster2,Shirley Treutel,97,1,199.3654071353376,138.68071879260242,#ff0dec,#84d5d8,UOJ0Wea3eH
Cluster3,Jonathan Gulgowski,69,1,229.911893280223,243.63628467544913,#3be00b,#cca5d9,9EjFYyJ8ji
Cluster4,Karen Huels,26,1,244.79609649861231,111.20037534274161,#fa6623,#9f71a5,MJSkazAlmY
Cluster5,Nick Kuhn,7,1,115.02342704916373,283.630302362144,#8fb3bc,#f0ca9e,Oo2u0o96Bh
Cluster1,Hector Roob,97,1,215.15716060530394,202.30410783551633,#473bb9,#8a31ae,phd0Zz5cHp
Cluster2,Dr. Bob Gottlieb,56,1,179.48326452169567,155.99540751427412,#8ee19a,#1bf152,INIczeSQTV
Cluster3,Paul Bayer,73,1,117.25381502183154,125.07846471853554,#80ab03,#dcfab3,NHxs3rKse4
Cluster4,Connie Thompson,38,1,118.13289519632235,286.58594912849367,#bccaec,#a8ff8d,f3QsLlTOAe
Cluster5,Curtis Pagac,78,1,106.48926831781864,273.11233254149556,#f11fb3,#caadbb,d8m59AqJwf
Cluster1,Hugh Maggio,26,1,169.91486747283489,144.86419861204922,#e2b05a,#5ee813,tOdMKv7aRM
Cluster2,Manuel Orn,79,1,168.92404409591109,189.84726956114173,#c71ac2,#3ab12b,J0g215IRdz
Cluster3,Dwayne Metz,72,1,183.81176635157317,114.14938890375197,#ca0b96,#ed5608,YWuD8zZTXc
Cluster4,Shannon Streich,38,1,155.86234892252833,269.7484284173697,#6cfc6f,#bfe599,1ciMJbpGVB
Cluster5,Fred Okuneva,23,1,156.15051396889612,232.30917607434094,#ade4cf,#a4e0ac,SkTvZ2ZuzK
Cluster1,Bryan Fay-McGlynn,69,1,240.18228114582598,131.11833236180246,#4bc8ac,#77222b,r1vQjzw9Zh
Cluster2,Bruce Roob,52,1,123.63627770682797,290.17537352629006,#ca8a4b,#da5c15,wjJKzLjv32
Cluster3,Gail Jakubowski III,86,1,201.08481724746525,272.34641457907856,#7dc46f,#faebc2,4ElaTX7etb
Cluster4,Dr. Winston Lindgren,30,1,167.53748630871996,162.0689489878714,#faeee0,#5bcf8e,uX7kc0CJga
Cluster5,Bryant Bahringer,53,1,109.37519135186449,231.81352340616286,#3d2826,#fdbb0e,loIgAHQAyr
Cluster1,Candice Quigley,6,1,223.14081594813615,180.43813416734338,#c060bf,#c49efd,sZ2ILtyjdn
Cluster2,Stacy Runolfsdottir,50,1,204.7412765212357,269.8883403092623,#0cbcdd,#b2111a,n15j6F14ea
Cluster3,Ross Stoltenberg,72,1,167.64279664494097,104.97806696221232,#d2199c,#a67f56,XxmNr9I9nd
Cluster4,Annie Hilpert,79,1,101.36025132378563,281.7278319504112,#fe9cc4,#e0d4aa,37bqEARCYL
Cluster5,Alton Kiehn,35,1,136.90685752080753,247.98677135258913,#d7e8c9,#eaa77d,sLfjGHC2XA
Cluster1,Neal Hahn,66,1,172.47701599262655,198.44274749048054,#54f5c5,#0a0c9b,SLLA2yEojS
Cluster2,Mr. Willard Russel V,85,1,245.60463244561106,113.19351121783257,#0abc5a,#10d1fe,CPHl496xsn
Cluster3,Margie Hills,86,1,145.81031850539148,203.61446011811495,#63c5d2,#a341af,vqLMrl9PpA
Cluster4,Raul Connelly,22,1,126.0983468266204,296.53196008875966,#6bb1dc,#cc5f12,zdfP45Rqi6
Cluster5,Ms. Victoria Predovic MD,64,1,128.925872547552,234.295919444412,#bbeb62,#efcdb1,nUJ7yj3OkO
Cluster1,Miss Claudia Wilderman,11,1,180.51522163441405,276.1373764369637,#21f324,#741db0,sPAvv7VMTj
Cluster2,Christy Brown,31,1,143.09284162009135,197.7029759902507,#bcba1d,#77bcc6,w4TtXWOxaK
Cluster3,Christian Windler,67,1,154.86756705213338,256.8257462698966,#c266ac,#c1fc01,BZlaod5i4W
Cluster4,Krystal Larkin,44,1,208.66313136648387,166.036406904459,#9a8dd2,#85d60e,eEJvqxatJ1
Cluster5,Rosemarie Veum,32,1,248.58614193508402,217.50884372740984,#68faa3,#e5ccc3,KzXMFAkX29
Cluster1,Penny McGlynn DDS,58,1,228.0327010084875,129.6909945551306,#0fc382,#3e3af0,d73fpau1Cx
Cluster2,Anna Doyle,45,1,241.16631877841428,232.74664236232638,#d552bc,#dce0f4,zfcUNoaTZh
Cluster3,Kerry D'Amore,13,1,243.38727298891172,256.5783933736384,#d267a5,#e95a3d,ELkBLd5bg8
Cluster4,Dr. Harold Altenwerth,66,1,108.46829125657678,129.92837503552437,#2688ee,#34d5fa,HniHL1ZJxi
Cluster5,Melody Schiller,66,1,152.84533732337877,261.2817863933742,#ff1aa3,#9d8c9b,2yOwmsV85r
Cluster1,Eva Ritchie,22,1,191.4402010734193,207.4820227921009,#e4ea05,#5124d5,8OLoffZNIg
Cluster2,Charles Halvorson,75,1,113.9843458076939,215.42375311255455,#6ee6a4,#d5c2ad,9N9Ol2Mm7y
Cluster3,Natasha Jacobi,12,1,210.2044768515043,283.99096983484924,#484949,#1a2d3c,OidCKer8JP
Cluster4,Bertha Lubowitz,38,1,133.21283083641902,222.38272037357092,#51d950,#2bfc31,SApLhab0UF
Cluster5,Paula Douglas-Jones,85,1,211.60680965986103,237.17783307656646,#39cd9a,#f3cc46,lmbhzgkous
Cluster1,Julie Bosco,100,1,179.86980129498988,114.84997291117907,#1ef8e0,#5f0aa3,nU2dkCFSmF
Cluster2,Manuel Bartoletti,63,1,158.57919629197568,253.29347946681082,#ece0a3,#e2dbec,5jk4TVq03y
Cluster3,Kate Collier I,90,1,210.37941020913422,165.05644032731652,#8eac52,#adb563,fMSYFD5qGY
Cluster4,Dr. Santos Streich,58,1,216.9021841720678,116.11111164093018,#df5856,#beb4ae,235B5wOv3F
Cluster5,Opal Lakin MD,5,1,131.08367428649217,286.5170968230814,#380c69,#10ee43,6lYduMDP43
Cluster1,Nicole Dach-Konopelski,48,1,157.44303001556545,285.0489710457623,#bebce0,#d6ffad,o3R1RHVuAZ
Cluster2,Mr. Antonio Kessler,88,1,244.2217285744846,226.62316309288144,#24c7ba,#df87ce,fcBDCCzhQq
Cluster3,Arturo Walter,67,1,154.36537901405245,282.452252227813,#11ce6f,#e719a6,muNx5zlxGj
Cluster4,Jo Boyle,98,1,114.85534401144832,270.4157383181155,#ecc5d3,#0edab3,5n7N5p0cdW
Cluster5,Amanda Simonis,2,1,157.34473676420748,191.53180136345327,#d2dafc,#070094,2JncqNwpNo
Cluster1,Mercedes Emard MD,48,1,167.27677024900913,233.1629381980747,#b9f3c1,#fad9cc,oDvS42QAb2
Cluster2,Herman Nicolas,47,1,125.36447135498747,248.99392230436206,#3e31fd,#8beef8,Q9CReB0wnV
Cluster3,Fredrick Stroman,43,1,174.67016051523387,216.08872078359127,#edc40e,#1a9bda,6MR19CIOzk
Cluster4,Rochelle Batz,27,1,134.424127463717,241.26112391240895,#3ace21,#da0c42,9aHGTiURGt
Cluster5,Orville Doyle,98,1,211.77957790205255,146.03349580429494,#fbebbf,#b78d18,cwozWnBFwf
Cluster1,Dr. Preston Kuhic,96,1,102.26541109150276,223.74977208673954,#ee25c7,#bfdf05,SfR6sHNnoX
Cluster2,Dr. Grady Kunde,98,1,196.4631570968777,240.82168960012496,#d3b6ef,#0b1f3c,f5JWtGADd9
Cluster3,Sylvester Heller,49,1,127.56077225785702,218.87638047337532,#ea14ba,#3ab37b,cZiZH78Kml
Cluster4,Tommy Roob,50,1,229.12810699781403,260.92868838459253,#ea0a71,#be9cf1,XGx6EIZe2Z
Cluster5,Jody Barrows,24,1,240.85417848546058,146.21420740149915,#b8f747,#7e4acf,ppw4YY9XOv
Cluster1,Jody Schowalter,88,1,156.7354954429902,250.73811965994537,#8db20f,#8a9fad,CFD4hZmUk9
Cluster2,Arturo Goyette,57,1,117.92346279835328,253.6843315232545,#731ea3,#a395fb,IW6uTJse8W
Cluster3,Sherri Ziemann,40,1,189.0732174157165,231.25163284130394,#1e92cf,#8a4be4,dX8NhxQykW
Cluster4,Vernon Romaguera,83,1,103.24347354471684,209.66016822494566,#9fcaf9,#3de8aa,I3yoiii3Ql
Cluster5,Jean Schowalter,83,1,113.84771809680387,292.98742739483714,#d6d0ba,#ad93bc,GpHT6wGyMT
Cluster1,Terry Smitham IV,21,1,211.95963920326903,289.28750418126583,#e9fc8a,#b6ddfa,hhDMXZRjpf
Cluster2,Ricky Smith,45,1,102.29299722705036,297.77717920951545,#778e5f,#bc1bb6,NNZ1oVwiH7
Cluster3,Louise Bauch II,86,1,180.95519097987562,293.4636309277266,#e00faa,#dd8f98,MKgA6RdA0k
Cluster4,Lula Howell DDS,51,1,196.5023317723535,155.1017683930695,#84bbdf,#72dda1,PKeBmJ3y1R
Cluster5,Floyd VonRueden,30,1,103.88287166133523,173.87067624367774,#45fe13,#b2935a,SJ3AamoR1B
Cluster1,Laurie Ward,51,1,107.97897733282298,159.71639840863645,#88d4f5,#fb18bf,bQA5jRcWXI
Cluster2,Cesar Kemmer Sr.,85,1,190.10457951808348,194.50353430584073,#8f1a7f,#abf27a,1hxQyn642F
Cluster3,Bernice Reinger,15,1,223.45125747378916,170.57213471271098,#fbb4da,#abefae,iNFC8853h3
Cluster4,Dr. Kim Schowalter,93,1,185.47218068270013,247.2719139419496,#0b684b,#1a777b,BK96hcpZi2
Cluster5,Rodolfo Brown,85,1,123.17198404343799,227.78189782984555,#40dbcb,#b257ff,mZOtTB9Foi
Cluster1,Eloise Runolfsson,62,1,134.2343596741557,246.94307730533183,#bbaacc,#0192ce,sNb04FYdKE
Cluster2,Dr. Brent Kling,66,1,137.22414950607345,273.36330506950617,#016eb9,#4c1bcc,qwPyWTdYM4
Cluster3,Irene Stroman,74,1,221.74556686077267,260.291408887133,#cc4892,#a3a0a4,ev1SdzHF4n
Cluster4,Alberta Nicolas,91,1,249.28148908074945,120.10706649161875,#7002c9,#baa4ee,8tPB71LOvy
Cluster5,Santiago Bradtke,4,1,124.148359533865,246.91213299520314,#ea49fe,#fbb17d,1QI1ioqR4P
Cluster1,Dr. Wilson Wolff IV,8,1,232.8781585325487,251.5960848890245,#7f9202,#bb259f,SaQIEmeGop
Cluster2,Darrin Kuhlman,50,1,240.35838744603097,164.4593857228756,#d0acfb,#b624e3,4lROxB1RTn
Cluster3,Cristina Rice,41,1,162.17024612706155,216.8027702253312,#3f6fda,#7a72ed,WTLSGsIgWd
Cluster4,Shannon Spencer,95,1,130.58205862762406,177.1061323583126,#c32f12,#1e8bf5,8DxP7jRb0T
Cluster5,Loren Marquardt,50,1,147.45073050726205,116.94079036824405,#acda52,#2973b2,29SvujIHWh
Cluster1,Ms. Erica Kub,6,1,132.28058334207162,226.24956076033413,#4cc6fc,#e2aa20,4ENjCJrGY2
Cluster2,Susie Grimes,82,1,190.40293199941516,293.97147726267576,#2b2f0d,#5a9fe4,7OMXMHKame
Cluster3,Kathy Bashirian,79,1,241.7118671350181,249.82371940277517,#b4db1c,#2d18e7,cQy2JzGy7P
Cluster4,Sheldon Marks PhD,84,1,226.50734561029822,132.23781916312873,#24f0ac,#72c0a9,lkiz8AW587
Cluster5,Mr. Mack Hermann-O'Hara,28,1,147.65831916593015,265.95902470871806,#eec5ef,#cfe6ea,ftXae7qFZQ
Cluster1,Mr. Francis Erdman,57,1,159.81716905953363,174.13541483692825,#2f8eee,#ce6ac5,8OWuf8DMFe
Cluster2,Cathy Mitchell,90,1,239.50051334686577,172.61891611851752,#d96ff2,#407ba6,D32JpBZVAB
Cluster3,Alison Reichert,85,1,173.29164093825966,206.75583616830409,#32f2cd,#12ef7e,XztlHLI8dZ
Cluster4,Devin Wisozk,79,1,146.54412884265184,105.63721721991897,#1ea9a7,#d82310,u5eAGhlzxc
Cluster5,Hazel Wehner,68,1,249.33466925285757,171.74161816947162,#3bd353,#dceded,eQBB8c5ACB
Cluster1,Adam Ernser,60,1,132.19879772514105,244.15368186309934,#0d4c9d,#c0ca59,VxkIj3z6FZ
Cluster2,Tiffany Block,24,1,234.8970152088441,278.43863922171295,#f1d2ac,#b63e77,xwt1izDrYE
Cluster3,Steve Hintz I,59,1,145.1334189856425,192.69375577569008,#1a3b8c,#fbffa2,CP3YJUqrrB
Cluster4,Kimberly Jerde,54,1,180.41090993210673,238.9764175284654,#bb14b1,#ec03ea,RIZm2VCn36
Cluster5,Becky Bayer,62,1,174.8976561240852,291.36435338295996,#fbe734,#fad9f6,VX9Dd1ICJr
Cluster1,Leland Corwin,58,1,117.77419507270679,263.266031909734,#1340a5,#ae24e7,XXspebCui2
Cluster2,Teri Ziemann,6,1,173.60279195709154,214.62731137871742,#862e67,#e0ccf9,oDY6sa0QMS
Cluster3,Zachary Hoeger,9,1,124.60317274089903,262.72319396957755,#f791e4,#fdbf88,kr6FmiwyDG
Cluster4,Sherman Dietrich,11,1,230.92267211759463,244.42519298754632,#8cd8e2,#b24c3b,b12HsKyiBT
Cluster5,Shari Bins,89,1,123.31906667677686,161.78566608577967,#bebd3c,#b66469,BOdtbycCLC
Cluster1,Margie Moen-King,32,1,179.60281445411965,265.3309229295701,#40ac5e,#b0caee,CMxp8y1l4a
Cluster2,Eunice Kuhlman,36,1,249.30657639633864,129.4809602200985,#9ef58a,#2eaa10,x3yQeLbsa0
Cluster3,Jackie Wintheiser,81,1,176.08873535646126,278.59762785956264,#9add5d,#da7e7d,SLHkNOcGgd
Cluster4,Bobbie Doyle,79,1,210.03813103307039,206.6040380857885,#f1af65,#9e3b8a,kNPraWBIoH
Cluster5,Roland Robel,78,1,206.12810141174123,175.33497917465866,#ff26e0,#7a2dbd,QgOVJKARbU
Cluster1,Johnnie Reichel,70,1,142.4340973375365,124.19037530198693,#fd90ca,#dd5283,dYCSmd0fmU
Cluster2,Michael Kunde,33,1,188.91640279907733,178.74157847836614,#fdadaf,#94d0de,aBHSzUYkVs
Cluster3,Roland Lynch,9,1,164.86338238464668,236.5077336318791,#c6485f,#7965cb,OJBdKipeDS
Cluster4,Roderick Mayer,56,1,120.72932461742312,154.04873774386942,#c9c080,#b32cdf,DlBpXYyHIr
Cluster5,Jason Wisoky,87,1,215.89550953358412,290.83776609040797,#f9da3d,#dddceb,i6WOaA2CrZ
Cluster1,Hattie Block,91,1,218.65570028312504,267.9372784215957,#f9ede0,#8785d7,DKsNZdPwQD
Cluster2,Nettie Lindgren,11,1,181.3108870293945,140.63658937811852,#fe8044,#aecb5d,D2ofmaUgkm
Cluster3,Ed Zieme,25,1,156.1390105751343,113.62645835615695,#d0a793,#aecd1e,muiZf0jS6I
Cluster4,Dr. Luke Zemlak,42,1,209.3345750705339,234.48611740022898,#9c55f4,#fa3bca,rPdKPbcCuq
Cluster5,Violet Hegmann,67,1,248.5894625657238,225.34582847729325,#af624f,#ecc74e,eVci6LI0fl
Cluster1,Edgar Hirthe,80,1,104.9318817909807,122.365148877725,#e0e40e,#86dafd,xIINCAu6ui
Cluster2,Courtney Kohler,80,1,103.44782350584865,140.65819876268506,#88bba7,#cc01bb,ZlffuETyyw
Cluster3,Jack Goodwin,14,1,109.4228119822219,190.95253120176494,#d31c0d,#daf2d4,8vrERuecv4
Cluster4,Kurt Schaden,8,1,166.39578444883227,137.65819589607418,#fc6a6d,#39ffef,5vKGdx9bpZ
Cluster5,Florence Cronin,51,1,167.76656180154532,226.02359182201326,#c3a01c,#95c4ac,pKMnGRHEZp
Cluster1,Archie Stiedemann,50,1,126.77052097860724,116.0250548273325,#ac2901,#059c09,vHuM1i8nCP
Cluster2,Dallas Pouros,85,1,147.03894953709096,207.56630352698267,#e5ebad,#e0a556,9Gv0zt0ihB
Cluster3,Mr. Alvin MacGyver,6,1,167.63518269872293,258.87405425310135,#c6773c,#c4cbab,RqlTTiPrWh
Cluster4,Patrick Borer,60,1,219.77968747960404,105.16007142141461,#0d74d4,#6ebe2e,uOd5Ycb8fo
Cluster5,Emanuel Rosenbaum,71,1,140.1651183143258,135.23497311398387,#badda5,#049435,k6qirZ9Lt4
Cluster1,Jonathan Dietrich-Greenholt,73,1,128.56030638795346,234.47720422409475,#897ef0,#d1dcbe,PfHgOQV5Xu
Cluster2,Nellie Mohr,18,1,219.30023182649165,155.86994607001543,#aaadfb,#8b6f3a,u2jWkScueP
Cluster3,Miss Lucille Robel,77,1,235.99555166438222,137.02369276434183,#94a57f,#51dc34,f00jOAVbzi
Cluster4,Donald Gleason,60,1,116.98373731924221,176.32789686322212,#b3a9ed,#a8e44c,drrmIuRaTp
Cluster5,Janice Swaniawski,17,1,112.71149496315047,165.71571994572878,#6a00e5,#dfdc04,LdnLRzT3T4
Cluster1,Salvador Nolan,43,1,161.73419822007418,113.25990185141563,#abc8fa,#9111ad,OdyfJo1WdL
Cluster2,Miss Dawn Wilderman,78,1,226.37567907804623,109.52926389873028,#cc0e8c,#afb089,79Cjnsf8Ns
Cluster3,Ernesto Ferry,25,1,225.37474691634998,186.64738042280078,#c754b1,#f8fd0d,aqRoGHQEEB
Cluster4,Harriet Green Jr.,27,1,149.0064505720511,102.02333745546639,#d45bba,#d7cffb,LMC76ERUrW
Cluster5,Jaime Koch I,55,1,111.0885527683422,209.29061570204794,#0a3cba,#18e5d4,LrHaF0o49m
Cluster1,Traci Mertz,14,1,129.8147434135899,107.95649234205484,#740f06,#d67ec6,JKCCZu3gz9
Cluster2,Brooke Effertz,44,1,132.56907067261636,243.87965411879122,#fbebc0,#fbee71,pmDrf1upGN
Cluster3,Darrell Cassin II,50,1,206.9360876106657,279.9731289036572,#949b3e,#98fbc8,pLnCTMhP7S
Cluster4,Vernon Hegmann,46,1,110.77169325435534,220.88216613046825,#7536ca,#f6f822,gugmUIS3We
Cluster5,Lila Kreiger,98,1,122.20081689301878,168.4868818614632,#4ab6ee,#e500b0,txI4rf9Ndf
Cluster1,Shelley Mante,2,1,191.1729295621626,173.2270789798349,#6c53d1,#23d52d,Agsbvip9pG
Cluster2,Sonja Hansen,20,1,222.39788403967395,298.452128469944,#c9d384,#4abfad,vHjAZhSIir
Cluster3,Lowell VonRueden,88,1,140.1666978839785,261.0224120784551,#dd7c7e,#ada3af,VcIsRI3XmU
Cluster4,Hubert Legros,96,1,115.46359420754015,158.22582631371915,#d6a61c,#658c2b,Khjxix6mEI
Cluster5,Bryan Bradtke-Waelchi,40,1,194.21388700138777,186.5762725006789,#bec0cc,#fcb4e1,p4SiLBKRcv
Cluster1,Dr. Eddie Vandervort,70,1,148.4843198210001,210.58374135755002,#0a568e,#a9a02b,SiiwfGNgDf
Cluster2,Thomas Krajcik,46,1,107.59948111372069,282.0062331389636,#cfe91f,#4dd2b6,MTI98y0IUr
Cluster3,Geoffrey Klocko,58,1,173.84252196643502,101.1883033439517,#4a2435,#f6dd5d,Yh1MY40oTk
Cluster4,Carla Grant,40,1,231.07955330051482,226.86673128046095,#f62b07,#2fffaf,2Bp5YPrSm2
Cluster5,Sophie Bradtke,34,1,162.78388138161972,114.21642182394862,#9bdb91,#bebbd3,uOdl65gJDr
Cluster1,Angelica Klein,62,1,107.12411062559113,286.67953931726515,#a360d7,#8f6fcc,AnJkyDx4Fc
Cluster2,Blanca Hegmann,51,1,157.07852772902697,179.8939535394311,#00ac96,#b34c75,L6aYngSmv6
Cluster3,Kathryn Denesik,50,1,103.58443997101858,142.44054621085525,#1aee4e,#dc6dd1,LxIVAIKUh4
Cluster4,Priscilla Stanton,63,1,200.3024803707376,291.03478007018566,#cdb917,#f80f70,VmC97w0suC
Cluster5,Rachel Cummerata,28,1,130.7103070896119,192.6999648567289,#abba9c,#63c9cc,oMGu7YYR6K
Cluster1,Gladys Hilpert,74,1,206.4878231845796,295.41344307363033,#c49f69,#fc7ada,O8cl0Hzoo8
Cluster2,Tara Hartmann,31,1,177.94242160161957,274.6072922833264,#ed82f2,#581401,gRoO0GdqRk
Cluster3,Daryl D'Amore I,19,1,131.62262765690684,183.11275746673346,#bcf531,#3d4970,Tpe04NsDiu
Cluster4,Rodney Hettinger,64,1,222.8173265233636,135.27313927188516,#cae954,#2dd159,TSWISF5zhE
Cluster5,Jane Dibbert,89,1,151.78021494066343,172.4213351495564,#dc374a,#a2bda1,a7R4t2OxC2
Cluster1,Guadalupe Schimmel I,3,1,110.1911122794263,201.87849598005414,#4c2e90,#935683,IdTioTCycH
Cluster2,Phillip Sauer,48,1,147.18675818294287,110.85139089263976,#cc8808,#d1dbce,tP6bVBGx3u
Cluster3,Dave Torphy,29,1,113.25792184798047,268.0491046514362,#4d5a63,#82078d,9vPl4zCMgM
Cluster4,Rick Ullrich,37,1,122.01052320888266,228.56552782468498,#b3cef8,#ebc4ca,dk93R5wOuC
Cluster5,Julio Daugherty,19,1,158.85490527143702,228.3538223709911,#ac5dd6,#0be370,G3usclTvjr
Cluster1,Marc Williamson,61,1,235.15173447085544,255.41501808911562,#31e840,#eb2d4d,W6Pg8Zp6rm
Cluster2,Jacob Stanton,80,1,163.57669692952186,151.20327733457088,#7b676b,#ec98ba,51cNwxptQV
Cluster3,Lindsay Buckridge,17,1,187.55194896366447,244.58056860603392,#ae4a6b,#d8dc75,oIBK6Vkrv7
Cluster4,Al Schmeler,20,1,148.17012320272624,295.9550983272493,#7dcdab,#bfa6c6,m2BCnlAeb7
Cluster5,Doyle O'Keefe,58,1,186.58134780125692,274.0155561361462,#5eedba,#1d54cc,O8K6Iavq0H
Cluster1,Blanche Champlin,17,1,105.86954581085593,132.25219370797276,#7db77e,#9b443d,DOoYTlJfRd
Cluster2,Grant Okuneva,40,1,210.22856060881168,205.39766824804246,#3a3b1b,#ff79db,RuYT9vr9Oa
Cluster3,William Reichert,50,1,225.9924793150276,275.23617148399353,#87f20b,#3f2d55,bccbHvN1Rv
Cluster4,Claudia Wiza,20,1,168.56738458154723,220.85770051926374,#ba6a76,#c081de,2j9Arogzcu
Cluster5,Dana Kshlerin,19,1,218.79760454175994,224.16099775582552,#51c7a1,#c47c9f,7dtBRMuqvt
Cluster1,Shannon Armstrong DVM,98,1,140.79085951671004,236.30396611988544,#5bf004,#86b73c,vj5l1EF3mx
Cluster2,Mr. Wilson Considine,33,1,179.17419417062774,157.141974568367,#7e7053,#f4dea0,qXIZ9vbHxk
Cluster3,Candace Bayer,14,1,129.902958299499,119.11730286665261,#d42aba,#673fd8,3vykNAjoEu
Cluster4,Alejandro Hudson,8,1,103.68453487753868,134.03178853914142,#b8034b,#cf325f,tol12hMFd0
Cluster5,Ben Waters-Satterfield,19,1,173.10837460681796,216.77811043336987,#4d3caf,#977956,6OvTnjNWTb
Cluster1,Marion Hansen,11,1,133.6495200637728,190.9890939015895,#d6c030,#ee9e83,Fr58fI5MGV
Cluster2,Priscilla Schulist,89,1,175.39892927743495,184.05029624700546,#ece160,#a4eb59,oIInmtzqyw
Cluster3,Mr. Ray Becker Sr.,34,1,144.47634196840227,241.27363697625697,#fae1f6,#5eeb6a,563ps8zH1y
Cluster4,Catherine Tremblay,28,1,234.0967911412008,244.2122749518603,#a5c96f,#dad2ef,wRt3tyzQcu
Cluster5,Dr. Aubrey Hermann,14,1,189.84800642356277,205.61673655174673,#aeac31,#33f6a2,y21zUmDNBg
Cluster1,Ellis Wiza,65,1,123.66903634974733,237.2471271082759,#80000f,#d7aa41,Euus7RDTma
Cluster2,Oscar Jacobi,12,1,149.28183545125648,121.23029911890626,#a93a85,#6eafde,pP34bs6g52
Cluster3,Geraldine Schuster,35,1,242.0952160959132,154.4312719721347,#9bacda,#0bd0bc,j8hXQxzhIQ
Cluster4,Shelia Kuhlman,99,1,198.9508510218002,129.10418203100562,#cdcef7,#2d60a2,0uioSquOpa
Cluster5,Jo Adams,87,1,150.80291290069,226.93996499292552,#cfdaba,#c961ba,X8hBjq1vGE
Cluster1,Rex Grady,76,1,117.92977838777006,128.3859511371702,#e89dda,#f4cb8d,sjRtjUcOuO
Cluster2,Joann Rohan,34,1,106.2942044925876,163.7797453906387,#3cbd44,#c421b3,CcWUeDrwiV
Cluster3,Christopher Koss,82,1,138.2759308675304,147.59221095591784,#036afd,#a3fa12,c6JTUmqSXm
Cluster4,Rodney Volkman,65,1,105.84482970880345,238.08334236964583,#773af2,#b4f85f,seLLjEr72Y
Cluster5,Jacqueline O'Kon-Mertz,52,1,145.71485246997327,234.0328588616103,#f6f2a1,#ac650a,CZOdc1BzhD
Cluster1,Holly Wisoky-Hickle,38,1,243.44160752370954,258.39455584064126,#f3fa76,#d1a3de,eXdXgHwjnK
Cluster2,Sean Wehner DVM,8,1,132.34292147681117,115.48416218720376,#c3ede2,#4deab2,NG9Msq30ht
Cluster3,Wilma Harber,21,1,205.69787515560165,117.24260011687875,#d5a32d,#0ba1a3,DXMm0WkEbs
Cluster4,Kimberly Rempel,52,1,152.0757619291544,202.28136465884745,#0d2334,#fc5c45,grEcLF7GIr
Cluster5,Christie Batz III,48,1,227.6953672640957,157.02150533907115,#b5db8f,#f764bf,MsNT9W9uID
Cluster1,Hannah Parker,68,1,242.4166979501024,126.22831999324262,#f9d6bc,#bcbacb,RcwLSriiPc
Cluster2,Emma Cole,28,1,213.79336069803685,139.6961315535009,#afc3bf,#904b2a,HUNT5Zuqtz
Cluster3,Essie Graham,31,1,211.9732273509726,276.7498152796179,#d5a9bb,#0a3ca9,bOCPUqIvun
Cluster4,Lamar Morar V,50,1,149.3662399239838,233.62624198198318,#c944fa,#fecbfb,BchApvUabf
Cluster5,Amelia Macejkovic III,54,1,132.58508897852153,211.5294756833464,#6d80a8,#5a4a2b,XkLZakHZ3w
Cluster1,Patti Bernier,46,1,192.99736114917323,226.50898271240294,#7e54c3,#e5fa74,7UarSJNq2p
Cluster2,Daniel Kilback,61,1,237.0511815068312,275.87271775119007,#c67bfc,#bd3dcb,rPtOXkbi63
Cluster3,Joshua Treutel,34,1,245.0458567822352,154.60012345574796,#eadc35,#d2f74e,j9qYBLKlG5
Cluster4,Agnes Kihn,69,1,130.8718177722767,290.54635325446725,#1c5fc8,#5d8faa,e6dwu2YSoj
Cluster5,Irene Macejkovic,66,1,150.07798168808222,221.06176684610546,#54dc2d,#dcfefa,XpuZ5yGwtB
Cluster1,Debra Smitham,19,1,244.74980653030798,134.31131900288165,#eda3ab,#6336fb,TPCTuO1ZxL
Cluster2,Mr. Courtney Beier,37,1,204.5290470123291,148.3263515867293,#1fecbc,#0cef29,HDA5Vvw3oj
Cluster3,George Grant,30,1,243.45968012930825,283.81704268977046,#06d28a,#bcfed0,a8AMur4jgw
Cluster4,Diane Kihn,38,1,186.58386251190677,206.26576486974955,#40963a,#7ccdf1,TMBdVPw7Ob
Cluster5,Janet Friesen,20,1,112.37881436245516,236.33693121373653,#b5dd4f,#b5ae8d,QEuo7KfWgd
Cluster1,Mrs. Anne Miller,24,1,215.00182410236448,176.41501775942743,#c2e31b,#5ab6ea,BpX4CQYj9w
